"codigo_viagem","cnpj.x","placa","autorizacao_viagem","data_inicio_viagem","data_fim_viagem","sentido_linha","latitude","longitude","pdop","numero_imei","in_transbordo","codigo_viagem_transbordo","razao_social","cnpj.y","servico_regular","servico_fretado","servico_semiurbano","data_validade_csv","validade_seguro","ano_fabricacao","categoria_veiculo","nr_assentos_categoria","nr_assentos"
3908510,48194609000175,"BYP9735",5599266,2021-09-25 00:48:44,2021-09-27 04:52:26,1,-22.724369,-47.6332397,2.1,"866039043600247","Nao",NA,"AGENCIA DE TURISMO MONTE ALEGRE LTDA","48.194.609/0001-75","Nao","Sim","Nao",2023-05-24,2023-09-04,2019,"Executivo",48,48
3908511,48194609000175,"FRO1672",5592560,2021-09-19 09:44:15,2021-09-20 00:22:01,1,-22.7152233,-47.6326675,2.1,"866039043600114","Nao",NA,"AGENCIA DE TURISMO MONTE ALEGRE LTDA","48.194.609/0001-75","Nao","Sim","Nao",2021-10-08,2022-02-05,2014,"Executivo",44,44
3908512,48194609000175,"FRO1672",5597072,2021-09-24 04:20:52,2021-09-26 21:17:26,1,-22.0025082,-47.4449806,2.1,"866039043600114","Nao",NA,"AGENCIA DE TURISMO MONTE ALEGRE LTDA","48.194.609/0001-75","Nao","Sim","Nao",2021-10-08,2022-02-05,2014,"Executivo",44,44
3908534,65827701000144,"DKY3A63",5599660,2021-09-25 00:12:29,2021-09-25 09:54:06,1,-23.205937,-46.837707,0,"351965110857025","Nao",NA,"FAMA TRANSPORTE E TURISMO LTDA - EPP","65.827.701/0001-44","Nao","Sim","Nao",2023-02-21,2023-06-16,2019,"Executivo",32,32
3908535,65827701000144,"GEV7A89",5593269,2021-09-19 18:37:15,2021-09-20 04:15:33,0,-24.928956,-50.136177,0,"351965111541230","Nao",NA,"FAMA TRANSPORTE E TURISMO LTDA - EPP","65.827.701/0001-44","Nao","Sim","Nao",2022-01-22,2023-06-16,2018,"Executivo",48,48
3908536,73477424000115,"QJM2227",5595030,2021-09-20 19:31:05,2021-09-20 19:31:13,1,-26.1833401,-48.9092827,4.35,"868926038737810","Nao",NA,"LDO TRANSPORTE E TURISMO LTDA","73.477.424/0001-15","Nao","Sim","Nao",2023-05-20,2023-06-28,2016,"Executivo",40,40
3908539,76664986000166,"BEZ1J15",5592031,2021-09-19 14:05:51,2021-09-20 02:09:00,0,0,0,0,"354529090836784","Nao",NA,"TRANS ISAAK TURISMO LTDA","76.664.986/0001-66","Sim","Sim","Nao",2022-02-12,2021-10-16,2017,"Executivo",59,59
3908540,76664986000166,"BEZ2C65",5592483,2021-09-19 18:11:04,2021-09-19 22:02:00,0,-26.798502,-48.622588,0,"354330087273499","Nao",NA,"TRANS ISAAK TURISMO LTDA","76.664.986/0001-66","Nao","Sim","Nao",2021-10-02,2023-06-25,2019,"Executivo",19,19
3908541,76664986000166,"BEZ2C65",5592483,2021-09-19 04:59:28,2021-09-19 09:23:28,1,-25.501322,-49.267708,0,"354330087273499","Nao",NA,"TRANS ISAAK TURISMO LTDA","76.664.986/0001-66","Nao","Sim","Nao",2021-10-02,2023-06-25,2019,"Executivo",19,19
3888472,92221589000176,"IUQ6890",5589129,2021-09-15 09:04:32,2021-09-15 21:46:20,1,-21.7034408,-45.2553809,4.58,"356626074792112","Nao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3888473,92221589000176,"IYA0188",5590883,2021-09-17 20:06:05,2021-09-21 06:48:46,1,-31.7624552,-52.3606303,82.5,"354743082679025","Nao",NA,"IRMAOS KOPERECK LTDA","92.221.589/0001-76","Nao","Sim","Nao",2022-06-02,2023-08-27,2017,"Executivo",59,59
3908542,76664986000166,"BEZ4804",5592534,2021-09-19 13:48:23,2021-09-19 20:12:57,0,-27.253797,-48.946778,0,"354330085439746","Nao",NA,"TRANS ISAAK TURISMO LTDA","76.664.986/0001-66","Sim","Sim","Nao",2021-12-11,2021-10-25,2017,"Executivo",28,28
3908543,76664986000166,"BEZ4804",5592534,2021-09-19 02:46:30,2021-09-19 08:45:41,1,0,0,0,"354330085439746","Nao",NA,"TRANS ISAAK TURISMO LTDA","76.664.986/0001-66","Sim","Sim","Nao",2021-12-11,2021-10-25,2017,"Executivo",28,28
3908544,76664986000166,"BEZ4810",5599563,2021-09-25 16:32:57,2021-09-25 20:35:36,0,-26.75219,-48.677388,0,"354330087273499","Nao",NA,"TRANS ISAAK TURISMO LTDA","76.664.986/0001-66","Nao","Sim","Nao",2022-02-15,2023-06-25,2017,"Executivo",28,28
3908545,76664986000166,"BEZ4810",5599563,2021-09-25 06:57:49,2021-09-25 11:03:07,1,-25.501251,-49.266895,0,"354330087273499","Nao",NA,"TRANS ISAAK TURISMO LTDA","76.664.986/0001-66","Nao","Sim","Nao",2022-02-15,2023-06-25,2017,"Executivo",28,28
3908550,78172756000105,"MIF4020",5599541,2021-09-25 19:43:28,2021-09-25 23:07:45,0,-26.7975647,-48.6229877,0.9,"428502503458369319","Nao",NA,"MONTANA TURISMO LTDA","78.172.756/0001-05","Nao","Sim","Nao",2023-10-10,2023-06-30,2007,"Executivo",45,45
3908559,80227796000159,"ASR8431",5591936,2021-09-19 16:56:45,2021-09-20 16:06:18,0,-22.84010436,-45.22579954,99.99,"355673087613852","Nao",NA,"EXPRESSO PRINCESA DOS CAMPOS SA","80.227.796/0001-59","Sim","Sim","Nao",2021-12-09,2022-09-07,2010,"Executivo",42,42
3908560,80227796000159,"ASR8431",5598417,2021-09-24 14:17:29,2021-09-25 13:00:47,1,-25.4387761066243,-49.2431051814582,99.99,"355673087613852","Nao",NA,"EXPRESSO PRINCESA DOS CAMPOS SA","80.227.796/0001-59","Sim","Sim","Nao",2021-12-09,2022-09-07,2010,"Executivo",42,42
3908561,80227796000159,"AUR7137",5597110,2021-09-23 23:12:37,2021-09-24 09:39:28,1,-24.5326933333333,-47.8577,99.99,"354953082492325","Nao",NA,"EXPRESSO PRINCESA DOS CAMPOS SA","80.227.796/0001-59","Sim","Sim","Nao",2021-11-12,2022-09-07,2011,"Executivo",42,42
3908562,80227796000159,"AYB7699",5593124,2021-09-19 15:34:33,2021-09-20 02:50:45,0,-22.8471995,-45.23137846,99.99,"355673087995614","Nao",NA,"EXPRESSO PRINCESA DOS CAMPOS SA","80.227.796/0001-59","Sim","Sim","Nao",2021-10-27,2022-09-07,2014,"Executivo",42,42
3908563,80227796000159,"AYB9155",5593300,2021-09-20 05:20:22,2021-09-20 10:15:29,0,-27.00299164,-51.55661899,99.99,"355673087613571","Nao",NA,"EXPRESSO PRINCESA DOS CAMPOS SA","80.227.796/0001-59","Sim","Sim","Nao",2022-03-02,2022-09-07,2014,"Executivo",44,44
3908564,80227796000159,"AYB9155",5593300,2021-09-19 17:44:47,2021-09-20 05:19:11,1,-24.9519237,-53.4457953,99.99,"355673087613571","Nao",NA,"EXPRESSO PRINCESA DOS CAMPOS SA","80.227.796/0001-59","Sim","Sim","Nao",2022-03-02,2022-09-07,2014,"Executivo",44,44
3908565,80227796000159,"AYC1697",5591923,2021-09-19 15:57:40,2021-09-20 16:07:46,0,-22.88392,-45.2825033,99.99,"357870095922410","Nao",NA,"EXPRESSO PRINCESA DOS CAMPOS SA","80.227.796/0001-59","Sim","Sim","Nao",2021-12-11,2022-09-07,2014,"Executivo",44,44
3908566,80227796000159,"AYC1697",5596787,2021-09-23 19:42:06,2021-09-24 09:12:06,1,-24.47760022,-47.82794386,99.99,"355673087995614","Nao",NA,"EXPRESSO PRINCESA DOS CAMPOS SA","80.227.796/0001-59","Sim","Sim","Nao",2021-12-11,2022-09-07,2014,"Executivo",44,44
3908567,80227796000159,"AYC1703",5596508,2021-09-23 20:04:09,2021-09-24 18:48:31,1,-24.953719,-53.44326085,99.99,"355673087620311","Nao",NA,"EXPRESSO PRINCESA DOS CAMPOS SA","80.227.796/0001-59","Sim","Sim","Nao",2022-03-17,2022-09-07,2014,"Executivo",44,44
3908572,85167393000185,"MFN4393",5597372,2021-09-23 13:57:40,2021-09-24 18:21:13,1,-26.2832508,-48.8353691,4.35,"865473038940105","Nao",NA,"TRANSALLES TRANSPORTADORA TURISTICA LTDA","85.167.393/0001-85","Nao","Sim","Nao",2023-04-22,2023-05-04,2010,"Executivo",28,28
3908573,85172070000180,"QJF7899",5595883,2021-09-21 17:42:25,2021-09-22 17:22:09,1,-26.890926361084,-53.1730155944824,0,"353881079220014","Nao",NA,"REISEBUS AUF TURISMO LTDA - ME","85.172.070/0001-80","Nao","Sim","Nao",2022-02-19,2023-05-13,2018,"Executivo",19,19
3908574,85172070000180,"QJF7899",5596507,2021-09-22 17:55:09,2021-09-22 22:50:34,1,-26.9838542938232,-53.2225189208984,0,"353881079220014","Nao",NA,"REISEBUS AUF TURISMO LTDA - ME","85.172.070/0001-80","Nao","Sim","Nao",2022-02-19,2023-05-13,2018,"Executivo",19,19
3908575,85172070000180,"QJF7899",5597413,2021-09-23 17:42:06,2021-09-23 19:54:39,1,-26.8908863067627,-53.1728286743164,0,"353881079220014","Nao",NA,"REISEBUS AUF TURISMO LTDA - ME","85.172.070/0001-80","Nao","Sim","Nao",2022-02-19,2023-05-13,2018,"Executivo",19,19
3908579,91731299000100,"IVX7666",5581089,2021-09-05 13:23:38,2021-09-08 11:49:27,1,-27.3034133911133,-50.2227058410645,0,"359459072770212","Nao",NA,"STARSUL VIAGENS E TURISMO LTDA","91.731.299/0001-00","Nao","Sim","Nao",2021-09-03,2023-08-23,2014,"Executivo",43,43
3909139,80227796000159,"AUR6388",5590903,2021-09-19 18:24:53,2021-09-19 23:38:03,0,-25.4389807,-49.2433844,99.99,"354137072077052","SIM",3909140,"EXPRESSO PRINCESA DOS CAMPOS SA","80.227.796/0001-59","Sim","Sim","Nao",2022-01-13,2022-09-07,2011,"Executivo",42,42
3909140,80227796000159,"AUR7137",5590903,2021-09-19 23:38:03,2021-09-20 05:38:43,0,-24.4776682,-47.8272786,99.99,"354137072077052","Nao",NA,"EXPRESSO PRINCESA DOS CAMPOS SA","80.227.796/0001-59","Sim","Sim","Nao",2021-11-12,2022-09-07,2011,"Executivo",42,42
3929001,33613000125,"OVT0611",5598932,2021-09-27 13:33:02,2021-09-28 07:22:08,0,-20.376319,-43.417526,0,"f6e08159a63a7db4","Nao",NA,"SANTA IZABEL TRANSPORTES E TURISMO LTDA","00.033.613/0001-25","Sim","Sim","Nao",2022-06-21,2021-10-03,2014,"Executivo",48,48
3929006,1078365000100,"QJW0464",5601049,2021-09-26 17:22:58,2021-09-28 01:49:38,1,-26.9871253967285,-53.5415306091309,0,"354169082193058","Nao",NA,"ITAPORA TRANSPORTES COLETIVOS LTDA EPP","01.078.365/0001-00","Nao","Sim","Nao",2021-09-04,2023-08-31,2019,"Executivo",16,16
3929072,9026330000120,"MQS2694",5600722,2021-09-26 13:19:24,2021-09-27 02:46:58,1,-20.8427543640137,-41.1305694580078,0,"356524082640011","Nao",NA,"VIACAO SANTA CLARA TRANSPORTE E TURISMO LTDA - ME","09.026.330/0001-20","Nao","Sim","Nao",2022-01-07,2023-06-30,2007,"Executivo",41,41
3929141,23343494000102,"NAN1355",5599073,2021-09-27 15:43:49,2021-09-28 04:26:56,1,-23.3141555786133,-46.5821914672852,0,"358186072483220","Nao",NA,"EXPRESSO SAO GERALDO LTDA","23.343.494/0001-02","Nao","Sim","Nao",2022-06-08,2023-11-02,2010,"Executivo",44,44
3929148,26664087000195,"MGX8H02",5601218,2021-09-26 15:50:40,2021-09-28 08:55:54,1,-19.8706188201904,-44.9787902832031,0,"865909045798655","Nao",NA,"COOPERSERRANA - COOPERATIVA DE TRANSPORTADORES ESCOLARES E ALTERNATIVOS DE NOVA SERRANA MG","26.664.087/0001-95","Nao","Sim","Nao",2023-08-09,2023-06-21,2004,"Executivo",50,50
3929149,27276545000181,"PZY6636",5602270,2021-09-28 14:12:13,2021-09-29 23:55:58,1,-19.506733,-42.571087,1,"355371029169857","Nao",NA,"P. R. L. ALVES -TRANSPORTES EIRELI - ME","27.276.545/0001-81","Nao","Sim","Nao",2021-10-01,2023-08-20,2017,"Executivo",20,20
3929168,32403537000199,"KWZ6991",5602184,2021-09-30 10:03:57,2021-10-04 02:45:56,1,-22.6037354,-43.7078842,16.604,"355583090385697","Nao",NA,"EMPRESA DE ONIBUS E TURISMO PEDRO ANTONIO LTDA","32.403.537/0001-99","Nao","Sim","Nao",2021-11-25,2022-06-30,2015,"Executivo",44,44
3929169,32403537000199,"KZL7297",5602449,2021-09-28 23:14:29,2021-09-29 23:41:13,1,-22.4664324,-43.8269407,4.727,"355583090385697","Nao",NA,"EMPRESA DE ONIBUS E TURISMO PEDRO ANTONIO LTDA","32.403.537/0001-99","Nao","Sim","Nao",2022-07-23,2022-06-30,2014,"Executivo",44,44
3929173,33087859000139,"LMY2E08",5599154,2021-09-26 01:24:17,2021-09-26 23:49:07,1,-22.951026,-43.3913711,4,"355474061697825","Nao",NA,"BEL TOUR TURISMO E TRANSPORTES LTDA","33.087.859/0001-39","Nao","Sim","Nao",2021-12-14,2023-07-05,2019,"Executivo",47,47
3929175,33087859000139,"LMY2E51",5599196,2021-09-26 00:01:06,2021-09-27 00:16:34,1,-22.89667,-43.35154,8.4,"355474061692602","Nao",NA,"BEL TOUR TURISMO E TRANSPORTES LTDA","33.087.859/0001-39","Nao","Sim","Nao",2023-11-30,2023-07-05,2019,"Executivo",47,47
3929177,35842536000139,"MML6926",5600769,2021-09-26 09:00:24,2021-09-28 06:07:36,1,-20.319555,-40.350758,1,"354868062187424","Nao",NA,"LIGSMAR ANTONIO ARRIGONI LTDA","35.842.536/0001-39","Nao","Sim","Nao",2024-01-13,2024-02-19,2014,"Executivo",45,45
3929178,35842536000139,"MSL7099",5600784,2021-09-26 09:09:24,2021-09-28 07:14:08,1,-20.31962,-40.351116,1,"354868060315753","Nao",NA,"LIGSMAR ANTONIO ARRIGONI LTDA","35.842.536/0001-39","Nao","Sim","Nao",2024-04-13,2024-02-19,2008,"Executivo",44,44
3929179,35842536000139,"QKG1E32",5600779,2021-09-26 08:46:25,2021-09-28 05:08:42,1,-20.319645,-40.351189,1,"354868062265584","Nao",NA,"LIGSMAR ANTONIO ARRIGONI LTDA","35.842.536/0001-39","Nao","Sim","Nao",2021-09-30,2024-02-19,2015,"Executivo",48,48
3929180,36445041000139,"BBF1C84",5601937,2021-09-27 20:47:35,2021-09-28 19:22:08,1,-25.3610649108887,-49.0781478881836,0,"357870091020094","Nao",NA,"MAXTUR TRANSPORTES LTDA","36.445.041/0001-39","Nao","Sim","Nao",2023-05-13,2023-05-05,2015,"Executivo",63,63
3929181,36445041000139,"BBF1C84",5603353,2021-09-29 20:42:51,2021-09-30 19:22:32,1,-25.366340637207,-49.0946617126465,0,"357870091020094","Nao",NA,"MAXTUR TRANSPORTES LTDA","36.445.041/0001-39","Nao","Sim","Nao",2023-05-13,2023-05-05,2015,"Executivo",63,63
3929187,37856900000145,"BCQ4D69",5600114,2021-09-26 04:35:08,2021-09-27 09:24:22,1,-25.37940636,-49.15942942,1.3,"13ae380180d4d3c2","Nao",NA,"ALBANO TOUR TRANSPORTE EIRELI","37.856.900/0001-45","Nao","Sim","Nao",2021-10-13,2023-10-26,2018,"Convencional",20,20
3929235,65827701000144,"DKY3A63",5599660,2021-09-26 17:44:28,2021-09-27 04:23:45,0,-25.438199,-49.264711,0,"351965110857025","Nao",NA,"FAMA TRANSPORTE E TURISMO LTDA - EPP","65.827.701/0001-44","Nao","Sim","Nao",2023-02-21,2023-06-16,2019,"Executivo",32,32
3929237,73477424000115,"MLD2225",5600367,2021-09-26 16:38:47,2021-09-27 03:42:19,1,-26.7397022,-49.0693588,4.35,"862631032088204","Nao",NA,"LDO TRANSPORTE E TURISMO LTDA","73.477.424/0001-15","Nao","Sim","Nao",2023-05-18,2023-06-28,2012,"Executivo",28,28
3929238,73477424000115,"MLD2225",5602315,2021-09-28 15:31:45,2021-09-29 02:32:51,1,-26.8818245,-49.2445488,4.35,"862631032088204","Nao",NA,"LDO TRANSPORTE E TURISMO LTDA","73.477.424/0001-15","Nao","Sim","Nao",2023-05-18,2023-06-28,2012,"Executivo",28,28
3929239,73477424000115,"QJM2227",5600364,2021-09-26 14:55:04,2021-09-26 19:26:33,1,-27.0328159,-49.3857803,4.35,"868926038737810","Nao",NA,"LDO TRANSPORTE E TURISMO LTDA","73.477.424/0001-15","Nao","Sim","Nao",2023-05-20,2023-06-28,2016,"Executivo",40,40
3929242,76664986000166,"BEZ1272",5599598,2021-09-26 17:42:06,2021-09-26 22:35:11,0,-24.635777,-48.404532,0,"354330086628412","Nao",NA,"TRANS ISAAK TURISMO LTDA","76.664.986/0001-66","Sim","Nao","Nao",2022-03-01,2021-10-25,2012,"Executivo",48,48
3929243,76664986000166,"BEZ1E25",5603109,2021-09-30 05:36:19,2021-10-01 10:35:02,1,0,0,0,"354529090836784","Nao",NA,"TRANS ISAAK TURISMO LTDA","76.664.986/0001-66","Nao","Sim","Nao",2022-04-23,2023-06-16,2019,"Executivo",48,48
3929244,76664986000166,"BEZ2B19",5603222,2021-09-30 18:04:32,2021-09-30 22:57:03,0,-26.798967,-48.62299,0,"354330086628412","Nao",NA,"TRANS ISAAK TURISMO LTDA","76.664.986/0001-66","Sim","Nao","Nao",2022-01-25,2021-10-25,2019,"Executivo",47,47
3929245,76664986000166,"BEZ2B19",5603222,2021-09-30 04:35:39,2021-09-30 09:09:16,1,-25.220593,-49.353354,0,"354330086628412","Nao",NA,"TRANS ISAAK TURISMO LTDA","76.664.986/0001-66","Sim","Nao","Nao",2022-01-25,2021-10-25,2019,"Executivo",47,47
3929246,76664986000166,"RHT2B30",5603094,2021-09-30 05:41:44,2021-10-01 13:45:25,1,-25.496373,-49.272602,0,"354330085439746","Nao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3929247,76664986000166,"RHT2B40",5603094,2021-09-30 05:59:57,2021-10-01 13:46:15,1,-25.501153,-49.267343,0,"354330087273499","Nao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3929249,78172756000105,"BEZ6E68",5612805,2021-09-27 16:28:09,2021-09-27 16:28:09,0,-27.6967719508115,-48.8260769646283,0.8,"428502503458369319","Nao",NA,"MONTANA TURISMO LTDA","78.172.756/0001-05","Nao","Sim","Nao",2021-10-21,2023-06-30,2020,"Executivo",33,33
3929255,80227796000159,"ASR8431",5598417,2021-09-26 00:00:17,2021-09-26 22:43:11,0,-23.09790717,-47.00509842,99.99,"355673087613852","Nao",NA,"EXPRESSO PRINCESA DOS CAMPOS SA","80.227.796/0001-59","Sim","Sim","Nao",2021-12-09,2022-09-07,2010,"Executivo",42,42
3929256,80227796000159,"AUR6388",5603235,2021-09-30 08:57:14,2021-09-30 22:50:49,1,-25.4388883,-49.2432017,99.99,"357870095919796","Nao",NA,"EXPRESSO PRINCESA DOS CAMPOS SA","80.227.796/0001-59","Sim","Sim","Nao",2022-01-13,2022-09-07,2011,"Executivo",42,42
3929258,80227796000159,"AUR7137",5597110,2021-09-26 18:56:48,2021-09-27 04:56:04,0,-27.0024,-48.633345,99.99,"354953082492325","Nao",NA,"EXPRESSO PRINCESA DOS CAMPOS SA","80.227.796/0001-59","Sim","Sim","Nao",2021-11-12,2022-09-07,2011,"Executivo",42,42
3929260,80227796000159,"AUU0545",5602511,2021-09-29 20:58:18,2021-09-30 15:31:17,1,-24.4777516666667,-47.82803,99.99,"357870095922410","Nao",NA,"EXPRESSO PRINCESA DOS CAMPOS SA","80.227.796/0001-59","Sim","Sim","Nao",2022-03-03,2022-09-07,2011,"Executivo",53,53
3929262,80227796000159,"AWV5C32",5603168,2021-09-30 08:51:49,2021-10-01 00:18:15,1,-25.4364508,-49.2435476,99.99,"354137072077052","Nao",NA,"EXPRESSO PRINCESA DOS CAMPOS SA","80.227.796/0001-59","Sim","Sim","Nao",2021-11-11,2022-09-07,2013,"Executivo",28,28
3929264,80227796000159,"AYC1697",5596787,2021-09-26 17:43:29,2021-09-27 05:17:48,0,-20.70254739,-46.36565858,99.99,"355673087995614","Nao",NA,"EXPRESSO PRINCESA DOS CAMPOS SA","80.227.796/0001-59","Sim","Sim","Nao",2021-12-11,2022-09-07,2014,"Executivo",44,44
3929265,80227796000159,"AYC1697",5603240,2021-09-30 08:50:55,2021-10-01 11:22:32,1,-25.43882136,-49.24357848,99.99,"355673087613852","Nao",NA,"EXPRESSO PRINCESA DOS CAMPOS SA","80.227.796/0001-59","Sim","Sim","Nao",2021-12-11,2022-09-07,2014,"Executivo",44,44
3929274,85167393000185,"FLZ8377",5600351,2021-09-26 06:58:14,2021-09-26 19:23:54,1,-26.1189461,-48.8803253,4.35,"868926031185348","Nao",NA,"TRANSALLES TRANSPORTADORA TURISTICA LTDA","85.167.393/0001-85","Nao","Sim","Nao",2021-09-10,2023-09-10,2013,"Executivo",50,50
3929276,85167393000185,"MFN4393",5600840,2021-09-26 02:24:13,2021-09-26 18:30:02,1,-26.3066483,-48.8546944,4.35,"865473038940105","Nao",NA,"TRANSALLES TRANSPORTADORA TURISTICA LTDA","85.167.393/0001-85","Nao","Sim","Nao",2023-04-22,2023-05-04,2010,"Executivo",28,28
3929277,85172070000180,"QJF7899",5603130,2021-09-29 17:43:53,2021-09-29 18:57:03,1,-26.8929481506348,-53.170597076416,0,"353881079220014","Nao",NA,"REISEBUS AUF TURISMO LTDA - ME","85.172.070/0001-80","Nao","Sim","Nao",2022-02-19,2023-05-13,2018,"Executivo",19,19
3929278,85172070000180,"QJF7899",5602451,2021-09-28 17:46:39,2021-09-28 21:56:02,1,-26.8907527923584,-53.1758346557617,0,"353881079220014","Nao",NA,"REISEBUS AUF TURISMO LTDA - ME","85.172.070/0001-80","Nao","Sim","Nao",2022-02-19,2023-05-13,2018,"Executivo",19,19
3929279,85172070000180,"QJF7899",5604017,2021-09-30 17:38:10,2021-09-30 18:53:49,1,-26.8907032012939,-53.1757316589355,0,"353881079220014","Nao",NA,"REISEBUS AUF TURISMO LTDA - ME","85.172.070/0001-80","Nao","Sim","Nao",2022-02-19,2023-05-13,2018,"Executivo",19,19
3929287,95424735000159,"ISM6798",5599941,2021-09-26 08:45:05,2021-09-30 21:22:10,1,-28.5574703216553,-52.5849456787109,0,"357459102734800","Nao",NA,"VIACAO UNIAO SANTA CRUZ LTDA","95.424.735/0001-59","Sim","Sim","Nao",2022-01-20,2021-10-28,2011,"Executivo",50,50
3929288,95424735000159,"IZI2I37",5601628,2021-09-29 00:15:42,2021-10-04 02:56:41,1,-30.0355205535889,-52.9098434448242,0,"357459102738579","Nao",NA,"VIACAO UNIAO SANTA CRUZ LTDA","95.424.735/0001-59","Sim","Sim","Nao",2022-06-29,2021-10-28,2019,"Executivo",50,50
3843784,33613000125,"JDP9300",5578046,2021-09-04 09:08:24,2021-09-04 20:27:03,1,-16.681731,-49.266521,0,"354140100866579","Nao",NA,"SANTA IZABEL TRANSPORTES E TURISMO LTDA","00.033.613/0001-25","Sim","Sim","Nao",2022-05-20,2021-10-03,2012,"Executivo",48,48
3843785,33613000125,"JJT6180",5579256,2021-09-03 13:44:27,2021-09-04 22:00:13,1,-16.367293,-46.898957,0,"354140100909957","Nao",NA,"SANTA IZABEL TRANSPORTES E TURISMO LTDA","00.033.613/0001-25","Sim","Sim","Nao",2022-07-06,2021-10-03,2012,"Executivo",46,46
3843799,1745523000120,"PLQ4F17",5580829,2021-09-03 21:46:23,2021-09-03 21:46:49,1,-11.6539383333333,-38.993935,1.3,"cfa991f6c540efe1","Nao",NA,"M C TRANSPORTES & TURISMO EIRELI","01.745.523/0001-20","Sim","Sim","Nao",2021-11-24,2021-11-16,2019,"Executivo",67,67
3843800,1745523000120,"PLS3B76",5580382,2021-09-03 17:20:19,2021-09-04 03:59:34,1,-12.1742939,-38.9659329,1.3,"76870f0282959711","Nao",NA,"M C TRANSPORTES & TURISMO EIRELI","01.745.523/0001-20","Sim","Sim","Nao",2021-11-25,2021-11-16,2019,"Executivo",48,48
3843848,6025632000196,"PTI4851",5577244,2021-09-03 12:20:44,2021-09-04 08:51:23,1,-7.53020143508911,-46.0368614196777,0,"358692101574541","Nao",NA,"MIRANDA NETO & CIA LTDA - EPP","06.025.632/0001-96","Sim","Sim","Nao",2021-11-24,2021-11-16,2018,"Executivo",63,63
3843870,10683880000100,"IWF5416",5576829,2021-09-02 22:13:37,2021-09-04 22:12:41,1,-29.1893119812012,-54.862003326416,0,"351865923642830","Nao",NA,"LEONARDO CRISTOFARI MANZONI E CIA LTDA","10.683.880/0001-00","Nao","Sim","Nao",2022-01-26,2023-10-28,2014,"Executivo",45,45
3843890,18363131000107,"DTD2A16",5577799,2021-09-04 08:30:11,2021-09-05 15:20:49,1,-25.5356534,-49.18240981,1.3,"410dac1ded4a0ca5","Nao",NA,"JK LOCADORA DE VEICULOS LTDA","18.363.131/0001-07","Nao","Sim","Nao",2023-02-24,2024-02-26,2008,"Executivo",25,25
3843916,21193084000105,"QCG2497",5580730,2021-09-03 14:26:03,2021-09-06 08:28:29,1,-15.612687,-56.006691,0,"48636b216ad72218","Nao",NA,"AM TRANSPORTES E TURISMO LTDA - ME","21.193.084/0001-05","Nao","Sim","Nao",2022-08-12,2023-10-06,2019,"Executivo",46,46
3843933,28739394000113,"KVN8066",5578207,2021-09-02 19:51:48,2021-09-03 12:14:52,1,-26.99690481,-48.65319243,1.3,"b001d9cce2bb755c","Nao",NA,"IVAN TRANSPORTE E TURISMO EIRELI - ME","28.739.394/0001-13","Nao","Sim","Nao",2022-08-13,2022-08-13,2011,"Executivo",46,46
3843960,35842536000139,"KRO3519",5576472,2021-09-01 06:37:30,2021-09-03 09:02:42,1,-19.533268,-40.628517,1,"355371029350259","Nao",NA,"LIGSMAR ANTONIO ARRIGONI LTDA","35.842.536/0001-39","Nao","Sim","Nao",2023-04-08,2024-02-19,2014,"Executivo",44,44
3843965,36445041000139,"BBF1C84",5580514,2021-09-03 20:52:58,2021-09-04 19:31:53,1,-25.3662872314453,-49.0942840576172,0,"357870091020094","Nao",NA,"MAXTUR TRANSPORTES LTDA","36.445.041/0001-39","Nao","Sim","Nao",2023-05-13,2023-05-05,2015,"Executivo",63,63
3843990,48194609000175,"EXE0894",5578754,2021-09-03 19:38:53,2021-09-03 19:39:24,1,-22.7948933,-47.6159668,2.1,"868183039709659","Nao",NA,"AGENCIA DE TURISMO MONTE ALEGRE LTDA","48.194.609/0001-75","Nao","Sim","Nao",2023-05-25,2023-09-04,2019,"Executivo",59,59
3843991,48194609000175,"FTB5201",5578647,2021-09-04 00:12:25,2021-09-08 04:46:50,1,-22.7011967,-47.6558838,2.1,"868183032207487","Nao",NA,"AGENCIA DE TURISMO MONTE ALEGRE LTDA","48.194.609/0001-75","Nao","Sim","Nao",2021-10-09,2023-09-04,2014,"Executivo",46,46
3843992,48194609000175,"GCI1835",5578686,2021-09-04 01:02:55,2021-09-04 01:03:25,1,-22.7302551,-47.638485,2.1,"868183039713669","Nao",NA,"AGENCIA DE TURISMO MONTE ALEGRE LTDA","48.194.609/0001-75","Nao","Sim","Nao",2022-04-22,2021-10-05,2018,"Executivo",59,59
3844024,65827701000144,"DVD1H39",5580681,2021-09-03 23:53:14,2021-09-04 11:07:36,1,-23.206487,-46.837722,0,"351965111542071","Nao",NA,"FAMA TRANSPORTE E TURISMO LTDA - EPP","65.827.701/0001-44","Nao","Sim","Nao",2021-12-18,2023-06-16,2020,"Executivo",47,47
